	|		|		|	52	|		|	ТабиғижәнетехногендісипаттағытөтеншежағдайлардыжоюүшінАстанажәнеАлматықалаларының,облыстардыңжергіліктіатқарушыоргандарыныңрезервтері	|	168000
	|		|		|	58	|		|	Жергіліктібюджеттенқаржыландырылатынмемлекеттікмекемелердіңбелгіленгентәртіппентіркелгеншарттыміндеттемелерібойыншажергіліктібюджеттіңкредиторлыққарыздары	|	18980
	|		|		|	61	|		|	Өкілеттілікшығындар	|	2000
	|		|		|	84	|		|	Кассалықайырмашылықтыжабуғатөмендегітұрғанбюджеттердінесиелеуүшіноблыстыңжергіліктіатқарушыоргандарыныңарнайырезерві	|	50000
	|		|	263	|		|		|	Жергіліктібюджеттенқаржыландырылатынбілімберу,мәдениет,спортжәнетуризмніңатқарушыорганы	|	42785
	|		|		|	2	|		|	Жергіліктідеңгейдегіәкімшілікшығындар	|	37291
	|		|		|		|	30	|	Жергіліктібілімберуоргандарыныңаппараты	|	15005
	|		|		|		|	31	|	Жергіліктімәдениеторгандарыныңаппараты	|	10447
	|		|		|		|	32	|	Жергіліктіспортжәнетуризморгандарыныңаппараты	|	11839
	|		|		|	34	|		|	Есептікқызметтерменқамтамасызету	|	5494
	|		|		|		|	30	|	Білімберуұйымдарыныңорталықтандырылғанбухгалтериясы	|	2509
	|		|		|		|	31	|	Мәдениетұйымдарыныңорталықтандырылғанбухгалтериясы	|	2985
	|		|	272	|		|		|	Жергіліктібюджеттенқаржыландырылатынэкономика,шағынжәнеорташабизнестіқолдаудыңатқарушыорганы	|	31756
	|		|		|	2	|		|	Жергіліктідеңгейдегіәкімшілікшығындар	|	31756
	|		|		|		|	30	|	Экономикаоргандарыныңаппараты	|	31756
	|		|	273	|		|		|	Жергіліктібюджеттенқаржыландырылатынинфрақұрылымжәнеқұрылыстыңатқарушыорганы	|	216427
	|		|		|	2	|		|	Жергіліктідеңгейдегіәкімшілікшығындар	|	12241
	|		|		|		|	3	|	Жергіліктіоргандардыңаппараттары	|	12241
	|		|		|	31	|		|	Коммуналдықменшікобъектілерініңқұрылысыменкүрделіжөндеуі	|	204186
14	|		|		|		|		|	Қарыздыққызметтер	|	10237
	|	1	|		|		|		|	Қарыздыққызметтер	|	10237
	|		|	105	|		|		|	Әкімаппараты	|	10237
	|		|		|	53	|		|	Жергіліктіатқарушыоргандардыңқарыздарынақызметкөрсету	|	10237
	|		|		|		|	11	|	Заембойыншасыйақытөлеу(мүдделер)	|	10237
15	|		|		|		|		|	Ресмитрансферттер	|	8102559
	|	1	|		|		|		|	Ресмитрансферттер	|	8102559
	|		|	105	|		|		|	Әкімдераппараты	|	8102559
	|		|		|	54	|		|	Жергіліктібюджеттенресмитрансферттер	|	8102559
	|		|		|		|	27	|	Бюджеттікалымдар	|	6655646
	|		|		|		|	30	|	Аудандық(қалалық)бюджеттердіңмақсаттытрансферттері	|	100000
	|		|		|		|	94	|	Субвенциялар	|	1346913
	|		|		|		|		|	Несиелеу	|	1146700
7	|		|		|		|		|	Тұрғынүйкоммуналдықшаруашылығы	|	50000
	|	2	|		|		|		|	Коммуналдықшаруашылық	|	50000
	|		|	274	|		|		|	Жергіліктібюджеттенқаржыландырылатынжол,көлікжәнекоммуналдықшаруашылықтыңатқарушыорганы	|	50000
	|		|		|	85	|		|	Коммуналдықшаруашылықтыдамытуүшіннесиебөлу	|	50000
10	|		|		|		|		|	Ауыл,су,орман,балықшаруашылығыжәнеқоршағанортанықорғау	|	336700
	|	1	|		|		|		|	Ауылшаруашылығы	|	336700
	|		|	257	|		|		|	Жергіліктібюджеттенқаржыландырылатынауылшаруашылығыныңатқарушыорганы	|	336700
	|		|		|	82	|		|	Ауылшаруашылығыөнімдерінөндірушілердінесиелеу	|	150000
	|		|		|	83	|		|	2001жылыкөктемгіегісжәнеегінжинаужұмыстарынжүргізугеауылшаруашылығытауарларынөндірушілердінесиелеу	|	186700
13	|		|		|		|		|	Басқалар	|	760000
	|	3	|		|		|		|	Кәсіпкерлікқызметтіқолдаужәнебәсекелестіктіқорғау	|	90000
	|		|	272	|		|		|	Жергіліктібюджеттенқаржыландырылатынэкономика,шағынжәнеорташабизнестіқолдаудыңатқарушыорганы	|	90000
	|		|		|	80	|		|	Жергіліктідеңгейдешағынкәсіпкерліктідамытуүшіннесиебөлу	|	90000
	|	9	|		|		|		|	Басқалары	|	670000
	|		|	272	|		|		|	Жергіліктібюджеттенқаржыландырылатынэкономика,шағынжәнеорташабизнестіқолдаудыңатқарушыорганы	|	670000
	|		|		|	81	|		|	Экономикасаласынқолдаужәнедамытуүшіннесиелеу	|	670000
	|		|		|		|		|	III.Бюджеттіңдефициті(профициті)	|	-2086057
	|		|		|		|		|	IV.Бюджеттіңдефицитін(профицитінпайдалану)қаржыландыру	|	2086057
	|		|		|		|		|	Түсімдер	|	186700
	|	6	|		|		|		|	Жалпықаржыландыру	|	186700
	|		|	1	|		|		|	Ішкіқаржыландыру	|	186700
	|		|		|	6	|		|	Басқадаішкіқаржыландыру	|	186700
	|		|		|		|	1	|	Республикалықбюджеттенкредит	|	186700
	|		|		|		|		|	Өтеулер	|	-536700
16	|		|		|		|		|	Қаржыландыру	|	-536700
	|	1	|		|		|		|	Негізгіқарыздардыөтеу	|	-536700
	|		|	105	|		|		|	Әкімдераппараты	|	-536700
	|		|		|	55	|		|	АстанаменАлматықалаларының,облыстыңжергіліктіатқарушыоргандарыныңберешегінөтеу	|	-536700
	|		|		|		|		|	Қаржыжылыныңбасындағыбюджетқаражатыныңбосқалдықтарынпайдалану	|	2436057


